200.0,0.2,67.03,3.67
2000.0,2.2,565.68,15.03
2000.0,2.5,483.81,11.32
2000.0,2.5,484.02,11.36
2000.0,2.5,495.53,12.17
2000.0,2.5,498.03,12.39
2010.0,2.3,568.1,15.0
2010.0,2.5,486.0,11.27
2010.0,2.5,486.2,11.32
2010.0,2.5,497.75,12.13
2010.0,2.5,500.25,12.35
2020.0,2.3,570.52,14.96
2020.0,2.5,488.18,11.23
2020.0,2.5,488.39,11.27
2020.0,2.5,499.97,12.09
2020.0,2.5,502.47,12.31
2030.0,2.3,572.93,14.93
2030.0,2.5,502.2,12.04
2030.0,2.5,504.69,12.27
2030.0,2.6,490.37,11.18
2030.0,2.6,490.57,11.22
2040.0,2.3,575.34,14.9
2040.0,2.5,504.42,12.0
2040.0,2.5,506.9,12.22
2040.0,2.6,492.55,11.13
2040.0,2.6,492.75,11.17
2050.0,2.3,577.75,14.86
2050.0,2.5,506.63,11.95
2050.0,2.5,509.11,12.18
2050.0,2.6,494.73,11.08
2050.0,2.6,494.93,11.13
2060.0,2.3,580.16,14.83
2060.0,2.6,496.91,11.03
2060.0,2.6,497.11,11.08
2060.0,2.6,508.85,11.91
2060.0,2.6,511.33,12.13
2070.0,2.3,582.57,14.79
2070.0,2.6,499.08,10.98
2070.0,2.6,499.28,11.03
2070.0,2.6,511.06,11.86
2070.0,2.6,513.54,12.09
2080.0,2.4,584.97,14.75
2080.0,2.6,501.26,10.93
2080.0,2.6,501.46,10.97
2080.0,2.6,513.28,11.81
2080.0,2.6,515.74,12.04
2090.0,2.4,587.37,14.72
2090.0,2.6,503.43,10.88
2090.0,2.6,503.63,10.92
2090.0,2.6,515.49,11.76
2090.0,2.6,517.95,11.99
210.0,0.2,56.65,3.25
210.0,0.2,56.83,3.26
210.0,0.2,58.69,3.38
210.0,0.2,59.28,3.41
210.0,0.2,70.29,3.84
2100.0,2.4,589.77,14.68
2100.0,2.6,517.7,11.71
2100.0,2.6,520.15,11.94
2100.0,2.7,505.6,10.82
2100.0,2.7,505.8,10.87
2110.0,2.4,592.16,14.64
2110.0,2.6,519.9,11.66
2110.0,2.6,522.35,11.89
2110.0,2.7,507.77,10.77
2110.0,2.7,507.97,10.81
2120.0,2.4,594.56,14.6
2120.0,2.6,522.11,11.61
2120.0,2.6,524.55,11.84
2120.0,2.7,509.94,10.71
2120.0,2.7,510.13,10.76
2130.0,2.4,596.95,14.55
2130.0,2.7,512.1,10.66
2130.0,2.7,512.3,10.7
2130.0,2.7,524.31,11.56
2130.0,2.7,526.75,11.79
2140.0,2.4,599.33,14.51
2140.0,2.7,514.26,10.6
2140.0,2.7,514.46,10.64
2140.0,2.7,526.51,11.5
2140.0,2.7,528.94,11.73
2150.0,2.4,601.72,14.47
2150.0,2.7,516.43,10.54
2150.0,2.7,516.63,10.59
2150.0,2.7,528.71,11.45
2150.0,2.7,531.14,11.68
2160.0,2.5,604.1,14.42
2160.0,2.7,518.59,10.48
2160.0,2.7,518.79,10.53
2160.0,2.7,530.91,11.39
2160.0,2.7,533.33,11.63
2170.0,2.5,606.48,14.38
2170.0,2.7,533.11,11.33
2170.0,2.7,535.52,11.57
2170.0,2.8,520.75,10.42
2170.0,2.8,520.94,10.47
2180.0,2.5,608.86,14.33
2180.0,2.7,535.3,11.28
2180.0,2.7,537.71,11.51
